Special_Occasion,Day,Month,Year,Mess_No,New_Menu,Food_Prepared_By1,Food_Prepared_By2,Food_Prepared_By3,Meal_1,Wastage_1,Meal_2,Wastage_2,Meal_3,Wastage_3,Type_Of_Meal,Total Wastage
Sem-Break,11,9,2017,0,No,Z,W,X,ZZ,446,WW1,669,YY2,892,L,2007
Sem-Break,11,9,2017,1,No,X,O,N,ZZ,88,WW1,132,WW2,176,L,396
Sem-Break,11,9,2017,2,No,O,M,Z,MM,416,WW1,624,MM2,832,L,1872
Sem-Break,11,9,2017,3,No,L,O,M,MM,196,XX1,294,LL2,392,L,882
Sem-Break,11,9,2017,0,No,L,Z,O,WW,462,ZZ1,693,LL2,924,D,2079
Sem-Break,11,9,2017,1,No,Y,N,O,MM,222,LL1,333,ZZ2,444,D,999
Sem-Break,11,9,2017,2,No,X,L,X,XX,282,WW1,423,MM2,564,D,1269
Sem-Break,11,9,2017,3,No,M,X,N,MM,124,MM1,186,LL2,248,D,558
Regular,2,12,2017,0,No,X,Z,L,MM,80,ZZ1,120,LL2,160,B,360
Regular,2,12,2017,1,Yes,O,N,L,MM,280,XX1,420,MM2,560,B,1260
Regular,2,12,2017,2,No,W,Y,Z,WW,354,WW1,531,ZZ2,708,B,1593
Regular,2,12,2017,3,No,L,X,X,WW,286,MM1,429,MM2,572,B,1287
Regular,2,12,2017,0,No,Y,O,O,MM,52,YY1,78,WW2,104,L,234
Regular,2,12,2017,1,No,M,Z,W,MM,108,WW1,162,ZZ2,216,L,486
Regular,2,12,2017,2,Yes,O,M,W,WW,178,MM1,267,XX2,356,L,801
Regular,2,12,2017,3,No,O,L,X,WW,228,LL1,342,XX2,456,L,1026
Regular,2,12,2017,0,No,W,N,Y,LL,18,ZZ1,27,XX2,36,D,81
Regular,2,12,2017,1,No,Z,X,N,ZZ,184,XX1,276,WW2,368,D,828
Regular,2,12,2017,2,No,X,Y,Y,ZZ,78,YY1,117,YY2,156,D,351
Regular,2,12,2017,3,Yes,N,Y,O,MM,160,YY1,240,XX2,320,D,720
Regular,14,3,2018,0,No,Z,L,Z,MM,160,MM1,240,ZZ2,320,B,720
Regular,14,3,2018,1,Yes,W,O,Y,YY,430,XX1,645,ZZ2,860,B,1935
Regular,14,3,2018,2,Yes,Z,L,N,ZZ,154,ZZ1,231,ZZ2,308,B,693
Regular,14,3,2018,3,No,N,M,L,WW,254,YY1,381,WW2,508,B,1143
Regular,14,3,2018,0,No,N,M,O,MM,292,ZZ1,438,MM2,584,L,1314
Regular,14,3,2018,1,Yes,L,N,Y,MM,336,YY1,504,YY2,672,L,1512
Regular,14,3,2018,2,No,M,Y,Y,ZZ,126,WW1,189,YY2,252,L,567
Regular,14,3,2018,3,No,W,Z,Y,WW,330,YY1,495,WW2,660,L,1485
Regular,14,3,2018,0,No,Y,Z,Y,WW,452,YY1,678,MM2,904,D,2034
Regular,14,3,2018,1,No,W,Z,W,LL,478,LL1,717,XX2,956,D,2151
Regular,14,3,2018,2,No,N,Y,N,WW,156,YY1,234,ZZ2,312,D,702
Regular,14,3,2018,3,Yes,O,N,M,WW,96,MM1,144,YY2,192,D,432
Regular,3,1,2018,0,No,Y,X,N,ZZ,76,XX1,114,ZZ2,152,B,342
Regular,3,1,2018,1,No,W,M,W,YY,314,ZZ1,471,LL2,628,B,1413
Regular,3,1,2018,2,No,Y,M,W,YY,346,YY1,519,LL2,692,B,1557
Regular,3,1,2018,3,No,X,L,Y,MM,84,XX1,126,XX2,168,B,378
Regular,3,1,2018,0,No,X,L,O,LL,0,LL1,0,LL2,0,L,0
Regular,3,1,2018,1,No,M,M,O,LL,172,ZZ1,258,YY2,344,L,774
Regular,3,1,2018,2,No,N,N,N,LL,0,ZZ1,0,MM2,0,L,0
Regular,3,1,2018,3,No,O,Z,X,YY,452,WW1,678,LL2,904,L,2034
Regular,3,1,2018,0,No,W,O,N,YY,252,LL1,378,WW2,504,D,1134
Regular,3,1,2018,1,No,Z,Y,X,XX,250,XX1,375,YY2,500,D,1125
Regular,3,1,2018,2,No,N,O,X,WW,182,YY1,273,ZZ2,364,D,819
Regular,3,1,2018,3,No,M,Y,W,XX,52,XX1,78,MM2,104,D,234
Regular,22,11,2017,0,No,Y,L,N,MM,30,ZZ1,45,LL2,60,B,135
Regular,22,11,2017,1,No,O,Y,X,WW,214,ZZ1,321,LL2,428,B,963
Regular,22,11,2017,2,No,O,X,Z,WW,76,MM1,114,XX2,152,B,342
Regular,22,11,2017,3,Yes,Z,O,L,WW,230,XX1,345,WW2,460,B,1035
Regular,22,11,2017,0,Yes,M,X,O,LL,106,XX1,159,WW2,212,L,477
Regular,22,11,2017,1,No,M,W,Z,YY,436,WW1,654,XX2,872,L,1962
Regular,22,11,2017,2,No,N,X,X,WW,290,ZZ1,435,YY2,580,L,1305
Regular,22,11,2017,3,No,W,Z,L,XX,0,LL1,0,ZZ2,0,L,0
Regular,22,11,2017,0,No,Y,Z,N,LL,132,YY1,198,ZZ2,264,D,594
Regular,22,11,2017,1,No,Y,L,L,ZZ,222,ZZ1,333,YY2,444,D,999
Regular,22,11,2017,2,No,X,M,Y,ZZ,396,MM1,594,WW2,792,D,1782
Regular,22,11,2017,3,No,Z,O,N,WW,220,LL1,330,WW2,440,D,990
Fest,8,7,2017,0,No,X,W,N,XX,0,YY1,0,XX2,0,B,0
Fest,8,7,2017,1,Yes,W,N,N,WW,290,LL1,435,LL2,580,B,1305
Fest,8,7,2017,2,No,O,Y,M,ZZ,318,LL1,477,MM2,636,B,1431
Fest,8,7,2017,3,Yes,N,L,X,LL,492,LL1,738,XX2,984,B,2214
Fest,8,7,2017,0,No,M,X,Z,XX,496,XX1,744,XX2,992,L,2232
Fest,8,7,2017,1,No,Y,Y,M,YY,110,LL1,165,ZZ2,220,L,495
Fest,8,7,2017,2,No,O,Z,L,YY,372,XX1,558,WW2,744,L,1674
Fest,8,7,2017,3,No,N,Y,Y,YY,498,MM1,747,WW2,996,L,2241
Fest,8,7,2017,0,No,M,L,W,XX,124,MM1,186,LL2,248,D,558
Fest,8,7,2017,1,No,W,N,Z,WW,98,LL1,147,XX2,196,D,441
Fest,8,7,2017,2,Yes,W,Y,M,LL,128,MM1,192,WW2,256,D,576
Fest,8,7,2017,3,No,X,Y,W,WW,228,MM1,342,MM2,456,D,1026
Regular,20,5,2017,0,No,M,N,N,XX,164,WW1,246,YY2,328,B,738
Regular,20,5,2017,1,No,Z,X,N,ZZ,154,ZZ1,231,MM2,308,B,693
Regular,20,5,2017,2,No,Y,W,X,ZZ,62,ZZ1,93,LL2,124,B,279
Regular,20,5,2017,3,No,X,Y,Y,LL,50,WW1,75,WW2,100,B,225
Regular,20,5,2017,0,No,Y,Z,Z,ZZ,194,LL1,291,ZZ2,388,L,873
Regular,20,5,2017,1,Yes,N,W,O,XX,250,YY1,375,YY2,500,L,1125
Regular,20,5,2017,2,No,X,Z,L,YY,266,MM1,399,WW2,532,L,1197
Regular,20,5,2017,3,No,W,M,M,XX,292,YY1,438,LL2,584,L,1314
Regular,20,5,2017,0,No,O,N,M,YY,474,XX1,711,ZZ2,948,D,2133
Regular,20,5,2017,1,No,Y,N,Y,ZZ,530,LL1,795,XX2,1060,D,2385
Regular,20,5,2017,2,No,Y,L,Z,ZZ,290,XX1,435,YY2,580,D,1305
Regular,20,5,2017,3,No,L,O,N,LL,0,ZZ1,0,YY2,0,D,0
Regular,15,10,2017,0,No,N,Z,Y,ZZ,198,YY1,297,XX2,396,B,891
Regular,15,10,2017,1,No,X,Z,X,MM,56,ZZ1,84,MM2,112,B,252
Regular,15,10,2017,2,No,O,Z,Z,LL,64,XX1,96,MM2,128,B,288
Regular,15,10,2017,3,No,Y,X,L,ZZ,204,ZZ1,306,MM2,408,B,918
Regular,15,10,2017,0,No,W,W,O,XX,276,XX1,414,XX2,552,L,1242
Regular,15,10,2017,1,No,L,L,Y,LL,202,ZZ1,303,MM2,404,L,909
Regular,15,10,2017,2,No,N,O,X,WW,262,ZZ1,393,ZZ2,524,L,1179
Regular,15,10,2017,3,No,X,N,Y,XX,0,LL1,0,XX2,0,L,0
Regular,15,10,2017,0,No,Y,N,O,MM,140,ZZ1,210,LL2,280,D,630
Regular,15,10,2017,1,No,Z,X,Y,YY,68,ZZ1,102,XX2,136,D,306
Regular,15,10,2017,2,Yes,L,O,Y,ZZ,8,MM1,12,WW2,16,D,36
Regular,15,10,2017,3,Yes,L,N,Y,XX,230,XX1,345,LL2,460,D,1035
Other-Holidays,30,5,2017,0,No,X,O,L,ZZ,122,YY1,183,WW2,244,B,549
Other-Holidays,30,5,2017,1,No,W,Z,Z,MM,86,LL1,129,MM2,172,B,387
Other-Holidays,30,5,2017,2,No,L,Z,N,LL,0,LL1,0,WW2,0,B,0
Other-Holidays,30,5,2017,3,No,N,N,L,WW,302,LL1,453,WW2,604,B,1359
Other-Holidays,30,5,2017,0,No,W,Y,X,MM,108,YY1,162,MM2,216,L,486
Other-Holidays,30,5,2017,1,No,L,O,X,LL,0,WW1,0,LL2,0,L,0
Other-Holidays,30,5,2017,2,No,Y,Y,Y,LL,260,MM1,390,YY2,520,L,1170
Other-Holidays,30,5,2017,3,No,X,M,L,XX,0,YY1,0,XX2,0,L,0
Other-Holidays,30,5,2017,0,No,M,Z,O,YY,142,MM1,213,YY2,284,D,639
Other-Holidays,30,5,2017,1,No,W,X,L,MM,328,MM1,492,WW2,656,D,1476
Other-Holidays,30,5,2017,2,Yes,O,O,O,MM,58,XX1,87,MM2,116,D,261
Other-Holidays,30,5,2017,3,No,N,W,L,YY,330,LL1,495,XX2,660,D,1485
Other-Holidays,7,7,2017,0,No,Y,W,L,YY,216,LL1,324,ZZ2,432,B,972
Other-Holidays,7,7,2017,1,No,N,X,Z,ZZ,10,LL1,15,LL2,20,B,45
Other-Holidays,7,7,2017,2,Yes,X,N,Y,WW,296,MM1,444,MM2,592,B,1332
Other-Holidays,7,7,2017,3,No,N,Z,Z,MM,318,YY1,477,ZZ2,636,B,1431
Other-Holidays,7,7,2017,0,No,Y,M,Y,XX,164,YY1,246,ZZ2,328,L,738
Other-Holidays,7,7,2017,1,No,O,X,O,ZZ,372,LL1,558,MM2,744,L,1674
Other-Holidays,7,7,2017,2,No,O,M,Z,WW,294,ZZ1,441,LL2,588,L,1323
Other-Holidays,7,7,2017,3,No,Y,L,L,LL,0,WW1,0,LL2,0,L,0
Other-Holidays,7,7,2017,0,No,N,L,Y,WW,78,LL1,117,ZZ2,156,D,351
Other-Holidays,7,7,2017,1,No,X,L,L,LL,184,ZZ1,276,ZZ2,368,D,828
Other-Holidays,7,7,2017,2,No,Y,M,W,WW,0,WW1,0,MM2,0,D,0
Other-Holidays,7,7,2017,3,No,M,Z,Z,XX,232,LL1,348,YY2,464,D,1044
Sem-Break,7,10,2017,0,Yes,O,O,X,XX,182,ZZ1,273,XX2,364,B,819
Sem-Break,7,10,2017,1,No,W,O,L,MM,360,MM1,540,MM2,720,B,1620
Sem-Break,7,10,2017,2,Yes,N,X,L,LL,90,LL1,135,XX2,180,B,405
Sem-Break,7,10,2017,3,No,Y,X,L,MM,476,ZZ1,714,LL2,952,B,2142
Sem-Break,7,10,2017,0,No,N,M,W,XX,220,YY1,330,LL2,440,L,990
Sem-Break,7,10,2017,1,No,M,O,W,LL,202,WW1,303,ZZ2,404,L,909
Sem-Break,7,10,2017,2,Yes,L,O,Z,YY,328,YY1,492,WW2,656,L,1476
Sem-Break,7,10,2017,3,No,M,O,Y,WW,476,LL1,714,LL2,952,L,2142
Sem-Break,7,10,2017,0,No,N,L,O,YY,528,WW1,792,WW2,1056,D,2376
Sem-Break,7,10,2017,1,No,L,L,Z,MM,0,YY1,0,XX2,0,D,0
Sem-Break,7,10,2017,2,No,L,M,L,LL,212,MM1,318,MM2,424,D,954
Sem-Break,7,10,2017,3,Yes,M,X,M,WW,0,ZZ1,0,WW2,0,D,0
Fest,2,11,2017,0,No,M,Z,Z,ZZ,386,WW1,579,MM2,772,B,1737
Fest,2,11,2017,1,No,O,X,L,YY,0,LL1,0,WW2,0,B,0
Fest,2,11,2017,2,No,W,X,O,LL,242,ZZ1,363,XX2,484,B,1089
Fest,2,11,2017,3,No,N,X,L,WW,322,ZZ1,483,LL2,644,B,1449
Fest,2,11,2017,0,No,W,W,W,XX,216,MM1,324,YY2,432,L,972
Fest,2,11,2017,1,No,X,Y,Y,XX,462,LL1,693,YY2,924,L,2079
Fest,2,11,2017,2,No,N,X,Y,MM,426,MM1,639,ZZ2,852,L,1917
Fest,2,11,2017,3,No,O,N,L,ZZ,100,ZZ1,150,LL2,200,L,450
Fest,2,11,2017,0,No,X,M,O,MM,250,ZZ1,375,YY2,500,D,1125
Fest,2,11,2017,1,Yes,X,N,X,MM,0,MM1,0,WW2,0,D,0
Fest,2,11,2017,2,No,W,N,O,MM,140,ZZ1,210,WW2,280,D,630
Fest,2,11,2017,3,Yes,L,L,M,ZZ,100,MM1,150,YY2,200,D,450
Regular,3,10,2017,0,No,Y,Y,Y,WW,450,LL1,675,XX2,900,B,2025
Regular,3,10,2017,1,No,Z,W,N,XX,288,ZZ1,432,LL2,576,B,1296
Regular,3,10,2017,2,No,X,O,N,WW,224,YY1,336,YY2,448,B,1008
Regular,3,10,2017,3,Yes,X,M,O,YY,290,MM1,435,MM2,580,B,1305
Regular,3,10,2017,0,No,M,O,Z,YY,338,ZZ1,507,MM2,676,L,1521
Regular,3,10,2017,1,Yes,Y,L,Z,WW,274,WW1,411,YY2,548,L,1233
Regular,3,10,2017,2,No,W,Z,O,WW,178,YY1,267,YY2,356,L,801
Regular,3,10,2017,3,No,W,L,W,LL,226,ZZ1,339,LL2,452,L,1017
Regular,3,10,2017,0,No,M,M,X,XX,0,YY1,0,LL2,0,D,0
Regular,3,10,2017,1,No,N,Y,X,XX,176,XX1,264,ZZ2,352,D,792
Regular,3,10,2017,2,No,X,X,O,ZZ,10,YY1,15,MM2,20,D,45
Regular,3,10,2017,3,Yes,X,M,M,ZZ,380,WW1,570,XX2,760,D,1710
Regular,13,1,2018,0,Yes,W,M,X,ZZ,200,XX1,300,ZZ2,400,B,900
Regular,13,1,2018,1,No,L,L,Y,XX,80,YY1,120,YY2,160,B,360
Regular,13,1,2018,2,No,Z,W,Y,LL,0,ZZ1,0,WW2,0,B,0
Regular,13,1,2018,3,No,N,X,Y,WW,126,MM1,189,ZZ2,252,B,567
Regular,13,1,2018,0,No,M,L,L,XX,216,MM1,324,MM2,432,L,972
Regular,13,1,2018,1,No,L,Z,Y,LL,288,ZZ1,432,LL2,576,L,1296
Regular,13,1,2018,2,No,Y,L,M,YY,434,MM1,651,ZZ2,868,L,1953
Regular,13,1,2018,3,No,Z,O,X,LL,192,MM1,288,LL2,384,L,864
Regular,13,1,2018,0,No,Y,X,O,LL,454,MM1,681,WW2,908,D,2043
Regular,13,1,2018,1,Yes,N,N,M,WW,90,MM1,135,LL2,180,D,405
Regular,13,1,2018,2,No,Z,X,X,ZZ,140,LL1,210,WW2,280,D,630
Regular,13,1,2018,3,No,L,M,Z,ZZ,166,WW1,249,MM2,332,D,747
Sem-Break,4,11,2017,0,No,M,L,W,ZZ,38,YY1,57,LL2,76,B,171
Sem-Break,4,11,2017,1,No,X,Z,Z,MM,274,MM1,411,WW2,548,B,1233
Sem-Break,4,11,2017,2,No,W,N,W,LL,354,XX1,531,WW2,708,B,1593
Sem-Break,4,11,2017,3,Yes,N,M,X,YY,184,ZZ1,276,YY2,368,B,828
Sem-Break,4,11,2017,0,No,Z,Y,W,YY,180,XX1,270,XX2,360,L,810
Sem-Break,4,11,2017,1,No,Z,Z,W,XX,380,XX1,570,WW2,760,L,1710
Sem-Break,4,11,2017,2,No,X,X,M,ZZ,26,YY1,39,YY2,52,L,117
Sem-Break,4,11,2017,3,No,X,L,N,YY,142,XX1,213,ZZ2,284,L,639
Sem-Break,4,11,2017,0,No,O,W,Z,YY,206,XX1,309,WW2,412,D,927
Sem-Break,4,11,2017,1,No,X,Z,X,MM,480,WW1,720,MM2,960,D,2160
Sem-Break,4,11,2017,2,No,X,Y,W,XX,318,YY1,477,WW2,636,D,1431
Sem-Break,4,11,2017,3,No,O,O,Z,ZZ,450,MM1,675,ZZ2,900,D,2025
Exam,5,8,2017,0,Yes,Y,X,X,XX,228,LL1,342,WW2,456,B,1026
Exam,5,8,2017,1,No,O,N,X,ZZ,342,ZZ1,513,LL2,684,B,1539
Exam,5,8,2017,2,No,N,X,Z,MM,482,MM1,723,XX2,964,B,2169
Exam,5,8,2017,3,No,Y,W,Z,LL,74,WW1,111,LL2,148,B,333
Exam,5,8,2017,0,Yes,L,Y,Y,YY,190,YY1,285,XX2,380,L,855
Exam,5,8,2017,1,No,W,M,L,WW,0,YY1,0,LL2,0,L,0
Exam,5,8,2017,2,No,N,Z,L,WW,22,YY1,33,XX2,44,L,99
Exam,5,8,2017,3,Yes,L,Y,X,ZZ,116,XX1,174,YY2,232,L,522
Exam,5,8,2017,0,No,M,N,M,MM,278,XX1,417,MM2,556,D,1251
Exam,5,8,2017,1,No,Y,Y,O,MM,324,ZZ1,486,XX2,648,D,1458
Exam,5,8,2017,2,No,Y,L,Z,ZZ,458,XX1,687,YY2,916,D,2061
Exam,5,8,2017,3,No,L,M,Z,WW,372,ZZ1,558,XX2,744,D,1674
Regular,15,2,2018,0,No,Z,O,L,ZZ,102,ZZ1,153,LL2,204,B,459
Regular,15,2,2018,1,No,N,L,X,MM,322,XX1,483,XX2,644,B,1449
Regular,15,2,2018,2,No,N,O,N,ZZ,308,ZZ1,462,MM2,616,B,1386
Regular,15,2,2018,3,Yes,Z,Z,O,YY,396,MM1,594,WW2,792,B,1782
Regular,15,2,2018,0,No,L,Y,L,WW,208,WW1,312,XX2,416,L,936
Regular,15,2,2018,1,No,N,Z,Y,XX,200,YY1,300,XX2,400,L,900
Regular,15,2,2018,2,No,W,O,N,WW,462,WW1,693,WW2,924,L,2079
Regular,15,2,2018,3,No,Z,Y,L,WW,242,LL1,363,YY2,484,L,1089
Regular,15,2,2018,0,Yes,W,Z,W,XX,166,ZZ1,249,XX2,332,D,747
Regular,15,2,2018,1,No,O,X,L,XX,116,MM1,174,YY2,232,D,522
Regular,15,2,2018,2,No,Z,Y,L,MM,0,WW1,0,WW2,0,D,0
Regular,15,2,2018,3,No,Y,X,Z,WW,0,YY1,0,ZZ2,0,D,0
Regular,3,2,2018,0,No,W,M,Z,MM,194,MM1,291,LL2,388,B,873
Regular,3,2,2018,1,No,Z,Z,Z,XX,264,WW1,396,MM2,528,B,1188
Regular,3,2,2018,2,Yes,Z,X,L,MM,464,LL1,696,YY2,928,B,2088
Regular,3,2,2018,3,No,N,L,O,LL,428,WW1,642,YY2,856,B,1926
Regular,3,2,2018,0,Yes,L,W,M,XX,436,XX1,654,XX2,872,L,1962
Regular,3,2,2018,1,No,O,Y,L,XX,90,WW1,135,YY2,180,L,405
Regular,3,2,2018,2,Yes,W,O,N,LL,90,YY1,135,YY2,180,L,405
Regular,3,2,2018,3,No,M,Y,O,XX,112,WW1,168,ZZ2,224,L,504
Regular,3,2,2018,0,No,M,W,X,ZZ,304,MM1,456,ZZ2,608,D,1368
Regular,3,2,2018,1,No,O,W,M,MM,0,WW1,0,YY2,0,D,0
Regular,3,2,2018,2,Yes,W,W,X,ZZ,0,MM1,0,XX2,0,D,0
Regular,3,2,2018,3,No,N,M,W,XX,252,MM1,378,WW2,504,D,1134
Regular,19,11,2017,0,No,L,Y,L,ZZ,88,WW1,132,YY2,176,B,396
Regular,19,11,2017,1,No,Z,Z,N,LL,404,WW1,606,ZZ2,808,B,1818
Regular,19,11,2017,2,No,N,L,M,ZZ,262,MM1,393,WW2,524,B,1179
Regular,19,11,2017,3,No,L,Z,Y,LL,130,XX1,195,ZZ2,260,B,585
Regular,19,11,2017,0,No,O,X,N,MM,428,XX1,642,WW2,856,L,1926
Regular,19,11,2017,1,No,N,W,L,LL,246,WW1,369,XX2,492,L,1107
Regular,19,11,2017,2,Yes,L,W,N,ZZ,0,MM1,0,XX2,0,L,0
Regular,19,11,2017,3,No,X,O,X,MM,244,LL1,366,MM2,488,L,1098
Regular,19,11,2017,0,No,L,W,L,XX,118,YY1,177,WW2,236,D,531
Regular,19,11,2017,1,No,O,Z,W,YY,86,XX1,129,ZZ2,172,D,387
Regular,19,11,2017,2,No,N,X,O,WW,70,WW1,105,XX2,140,D,315
Regular,19,11,2017,3,No,L,Y,L,LL,178,ZZ1,267,ZZ2,356,D,801
Regular,16,10,2017,0,No,Z,W,L,MM,228,ZZ1,342,WW2,456,B,1026
Regular,16,10,2017,1,No,Z,Y,W,WW,112,MM1,168,YY2,224,B,504
Regular,16,10,2017,2,Yes,M,W,Z,XX,0,MM1,0,XX2,0,B,0
Regular,16,10,2017,3,No,Y,Z,W,YY,128,ZZ1,192,YY2,256,B,576
Regular,16,10,2017,0,No,M,Y,M,ZZ,228,ZZ1,342,ZZ2,456,L,1026
Regular,16,10,2017,1,No,Z,M,O,YY,150,WW1,225,LL2,300,L,675
Regular,16,10,2017,2,Yes,O,X,M,YY,402,YY1,603,MM2,804,L,1809
Regular,16,10,2017,3,No,N,O,X,YY,302,ZZ1,453,XX2,604,L,1359
Regular,16,10,2017,0,No,L,Z,X,LL,326,YY1,489,WW2,652,D,1467
Regular,16,10,2017,1,No,Y,W,N,LL,92,YY1,138,LL2,184,D,414
Regular,16,10,2017,2,No,L,W,L,LL,578,ZZ1,867,MM2,1156,D,2601
Regular,16,10,2017,3,No,X,X,O,LL,236,MM1,354,YY2,472,D,1062
Regular,7,1,2018,0,No,M,Z,M,LL,188,MM1,282,MM2,376,B,846
Regular,7,1,2018,1,No,N,Z,O,YY,178,LL1,267,YY2,356,B,801
Regular,7,1,2018,2,No,X,L,O,LL,274,WW1,411,ZZ2,548,B,1233
Regular,7,1,2018,3,No,Y,W,Z,MM,16,ZZ1,24,ZZ2,32,B,72
Regular,7,1,2018,0,No,Y,O,X,XX,404,ZZ1,606,LL2,808,L,1818
Regular,7,1,2018,1,No,Y,Z,W,YY,270,XX1,405,YY2,540,L,1215
Regular,7,1,2018,2,No,Z,X,O,YY,404,YY1,606,YY2,808,L,1818
Regular,7,1,2018,3,No,X,W,O,ZZ,324,LL1,486,WW2,648,L,1458
Regular,7,1,2018,0,Yes,M,M,Y,ZZ,330,LL1,495,ZZ2,660,D,1485
Regular,7,1,2018,1,No,M,L,N,MM,274,YY1,411,WW2,548,D,1233
Regular,7,1,2018,2,No,X,X,L,LL,36,ZZ1,54,ZZ2,72,D,162
Regular,7,1,2018,3,No,M,L,O,MM,106,MM1,159,WW2,212,D,477
Sem-Break,22,8,2017,0,Yes,Y,O,W,WW,400,WW1,600,XX2,800,B,1800
Sem-Break,22,8,2017,1,No,L,O,X,XX,378,WW1,567,XX2,756,B,1701
Sem-Break,22,8,2017,2,No,L,O,Y,XX,326,WW1,489,MM2,652,B,1467
Sem-Break,22,8,2017,3,No,X,N,Y,ZZ,0,ZZ1,0,WW2,0,B,0
Sem-Break,22,8,2017,0,No,M,L,Y,LL,86,XX1,129,MM2,172,L,387
Sem-Break,22,8,2017,1,No,W,W,M,WW,108,MM1,162,ZZ2,216,L,486
Sem-Break,22,8,2017,2,No,N,L,O,LL,76,YY1,114,LL2,152,L,342
Sem-Break,22,8,2017,3,No,X,Z,Y,MM,294,YY1,441,WW2,588,L,1323
Sem-Break,22,8,2017,0,No,Y,X,X,MM,140,MM1,210,LL2,280,D,630
Sem-Break,22,8,2017,1,Yes,M,L,N,ZZ,224,LL1,336,WW2,448,D,1008
Sem-Break,22,8,2017,2,No,O,L,X,WW,0,XX1,0,MM2,0,D,0
Sem-Break,22,8,2017,3,No,W,Z,M,XX,428,WW1,642,ZZ2,856,D,1926
Regular,11,4,2017,0,Yes,X,M,L,MM,270,WW1,405,MM2,540,B,1215
Regular,11,4,2017,1,No,N,O,Y,LL,90,LL1,135,WW2,180,B,405
Regular,11,4,2017,2,No,M,X,W,ZZ,228,YY1,342,YY2,456,B,1026
Regular,11,4,2017,3,No,O,Z,L,ZZ,460,XX1,690,XX2,920,B,2070
Regular,11,4,2017,0,No,W,N,O,ZZ,344,WW1,516,ZZ2,688,L,1548
Regular,11,4,2017,1,Yes,Y,O,L,WW,248,ZZ1,372,XX2,496,L,1116
Regular,11,4,2017,2,No,O,M,L,YY,408,ZZ1,612,MM2,816,L,1836
Regular,11,4,2017,3,No,L,M,L,WW,0,MM1,0,WW2,0,L,0
Regular,11,4,2017,0,Yes,Z,L,Z,WW,256,XX1,384,XX2,512,D,1152
Regular,11,4,2017,1,No,L,N,O,WW,248,YY1,372,WW2,496,D,1116
Regular,11,4,2017,2,No,M,N,M,WW,216,XX1,324,LL2,432,D,972
Regular,11,4,2017,3,Yes,W,N,N,WW,62,YY1,93,XX2,124,D,279
Other-Holidays,27,10,2017,0,Yes,L,X,X,ZZ,280,XX1,420,XX2,560,B,1260
Other-Holidays,27,10,2017,1,No,X,Z,L,XX,140,LL1,210,XX2,280,B,630
Other-Holidays,27,10,2017,2,No,Z,W,N,XX,338,ZZ1,507,ZZ2,676,B,1521
Other-Holidays,27,10,2017,3,No,N,Y,X,MM,138,ZZ1,207,YY2,276,B,621
Other-Holidays,27,10,2017,0,No,M,L,W,MM,0,XX1,0,XX2,0,L,0
Other-Holidays,27,10,2017,1,No,Z,W,W,MM,0,YY1,0,LL2,0,L,0
Other-Holidays,27,10,2017,2,No,Y,O,Y,LL,100,MM1,150,WW2,200,L,450
Other-Holidays,27,10,2017,3,No,Y,W,W,ZZ,478,MM1,717,WW2,956,L,2151
Other-Holidays,27,10,2017,0,No,X,L,O,ZZ,154,LL1,231,ZZ2,308,D,693
Other-Holidays,27,10,2017,1,No,X,L,W,MM,356,XX1,534,ZZ2,712,D,1602
Other-Holidays,27,10,2017,2,No,L,L,L,YY,178,WW1,267,XX2,356,D,801
Other-Holidays,27,10,2017,3,No,Z,X,Z,ZZ,126,WW1,189,WW2,252,D,567
Regular,28,7,2017,0,No,O,L,N,ZZ,170,ZZ1,255,ZZ2,340,B,765
Regular,28,7,2017,1,No,W,Z,O,YY,0,ZZ1,0,YY2,0,B,0
Regular,28,7,2017,2,No,Z,Y,X,MM,244,ZZ1,366,WW2,488,B,1098
Regular,28,7,2017,3,Yes,Z,O,L,MM,166,XX1,249,LL2,332,B,747
Regular,28,7,2017,0,No,W,X,N,YY,82,LL1,123,LL2,164,L,369
Regular,28,7,2017,1,Yes,X,W,O,LL,518,MM1,777,YY2,1036,L,2331
Regular,28,7,2017,2,No,N,W,O,WW,136,YY1,204,YY2,272,L,612
Regular,28,7,2017,3,No,Y,M,Y,XX,346,MM1,519,LL2,692,L,1557
Regular,28,7,2017,0,No,O,Z,W,XX,278,LL1,417,MM2,556,D,1251
Regular,28,7,2017,1,No,N,N,N,YY,126,WW1,189,YY2,252,D,567
Regular,28,7,2017,2,No,Y,O,Y,XX,282,YY1,423,ZZ2,564,D,1269
Regular,28,7,2017,3,No,X,Z,L,LL,364,WW1,546,MM2,728,D,1638
Regular,5,10,2017,0,No,Y,O,X,XX,68,XX1,102,ZZ2,136,B,306
Regular,5,10,2017,1,No,X,Z,N,WW,0,YY1,0,YY2,0,B,0
Regular,5,10,2017,2,No,M,W,O,LL,0,MM1,0,MM2,0,B,0
Regular,5,10,2017,3,No,L,N,Y,YY,102,LL1,153,ZZ2,204,B,459
Regular,5,10,2017,0,No,Y,Z,W,LL,122,YY1,183,YY2,244,L,549
Regular,5,10,2017,1,No,O,O,M,LL,82,MM1,123,ZZ2,164,L,369
Regular,5,10,2017,2,Yes,N,L,M,LL,212,MM1,318,MM2,424,L,954
Regular,5,10,2017,3,No,Z,M,X,XX,376,MM1,564,ZZ2,752,L,1692
